GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
-4,-3,5,29333,27175,36538,31497,31497,0
12,9,19,29216,27095,36235,31339,31529,0
29,-36,28,29187,27095,36272,31213,31339,0
-1,23,7,29158,27095,36272,31244,31339,0
-10,-4,24,29158,27202,36499,31276,31497,0
3,-10,-11,29304,27202,36160,31465,31339,0
-19,-22,-11,29158,27175,36538,31150,31593,0
-14,-47,-16,28754,27041,36197,31402,31624,0
11,45,-16,28329,27202,36160,31370,31434,0
19,49,-10,28273,27202,36386,31339,31656,0
73,23,-20,28022,27148,36310,31056,31339,0
44,-20,14,27911,27148,35749,31150,31402,0
68,3,-28,27856,27041,35787,31465,31087,0
59,95,-29,27828,27041,35418,31119,31213,0
67,100,-3,28049,26988,35272,31119,31119,0
11,125,14,28329,26961,35272,31276,31213,0
30,66,18,28612,27041,35382,30745,31244,0
-3,6,5,28470,27068,35418,30994,30900,0
-21,49,8,28442,26882,35163,30715,31276,0
11,26,-6,28527,26908,35418,30962,30962,0
9,8,-5,28527,27041,35309,30715,31025,0
-12,44,0,28357,26908,35272,30715,31213,0
8,-24,16,28385,26882,35236,30838,31087,0
-1,5,1,28414,26882,35345,30653,31213,0
-12,4,-4,28357,26988,35199,30653,30838,0
6,-12,3,28470,27122,35236,30591,31150,0
0,2,-4,28301,26961,35492,30653,30838,0
-10,-1,-2,28357,26908,35272,30622,31150,0
-16,-2,4,28245,26855,35199,30591,30838,0
9,-17,-3,28189,26935,35163,30900,31056,0
9,-27,4,28077,26829,35418,30869,31119,0
4,11,-3,28161,26776,35272,30838,31087,0
-2,-7,-7,28133,26961,35455,30653,30715,0
2,6,-4,28133,26961,35309,30653,30994,0
-16,1,1,28022,26988,35309,30591,30776,0
2,-12,4,28077,26961,35418,30653,31087,0
-8,-14,3,28133,26935,35418,30807,30994,0
0,2,11,28161,26935,35272,30869,30807,0
33,-13,-8,28189,26935,35309,30653,30962,0
-5,7,-19,28217,26749,35455,30499,30931,0
-33,17,-3,28077,26749,35418,30745,30745,0
8,-3,10,28161,26935,35309,30838,30776,0
-16,45,11,28161,26749,35163,30715,30776,0
52,18,8,28161,26882,35272,30838,30838,0
12,-24,-10,28245,26961,35163,30591,30962,0
69,-67,-49,28217,26776,35236,30807,30838,0
2,25,-24,28105,26723,35163,30622,30745,0
28,4,-21,28161,26855,35309,30499,30715,0
4,-17,3,27966,26882,35199,30715,30776,0
3,-32,12,28077,26855,35309,30807,30838,0
-24,7,20,28189,26829,35272,30776,30776,0
-7,-6,13,28133,26723,35163,30622,30838,0
26,56,-14,28022,26776,35127,30776,30715,0
52,-63,-10,28133,26829,35418,30591,30962,0
26,19,3,28022,26749,35272,30745,30838,0
55,-49,-2,27966,26829,35163,30745,30838,0
21,-18,-3,28133,26829,35418,30499,30715,0
16,-12,4,28133,26776,35382,30591,30653,0
14,-2,-11,28022,26776,35127,30591,30838,0
-20,-18,-7,27994,26776,35163,30684,30715,0
26,-19,-17,28022,26802,35272,30469,30962,0
-10,3,-12,27966,26855,35309,30469,30838,0
-23,-30,8,28161,26855,35127,30591,30838,0
-24,28,-30,27939,26723,35127,30530,30745,0
-78,-31,9,28105,26855,35345,30591,30807,0
5,-13,12,28105,26855,35382,30499,30622,0
8,0,-1,28105,26670,35127,30715,30900,0
11,-3,7,28022,26829,35199,30715,30684,0
5,-8,4,28077,26829,35272,30715,30776,0
6,14,-2,28133,26697,35127,30653,30838,0
4,-5,-5,28105,26644,35272,30591,30900,0
15,-3,10,27939,26723,35127,30622,30962,0
2,13,4,28077,26829,35309,30715,30962,0
-4,17,1,27966,26776,35127,30684,30653,0
1,-5,0,28077,26776,35309,30653,30715,0
2,15,-8,27939,26802,35091,30591,30715,0
-21,27,4,27939,26670,35309,30591,30715,0
-13,-3,14,27939,26776,35236,30684,30745,0
5,9,-16,27966,26776,35127,30438,30653,0
10,-4,4,28133,26829,35309,30591,30776,0
13,-12,-6,27939,26670,35127,30469,30807,0
20,15,-5,28077,26829,35127,30684,30715,0
16,-21,-5,28133,26644,35309,30591,30653,0
-1,24,-9,28077,26776,35345,30469,30838,0
-10,-7,9,28049,26749,35163,30591,30591,0
-11,-4,-2,27994,26670,35199,30653,30715,0
-13,23,4,28022,26776,35309,30653,30838,0
-6,-1,-1,27966,26802,35309,30591,30776,0
0,12,4,27966,26829,35127,30377,30776,0
-16,15,2,27911,26829,35055,30653,30838,0
39,-34,-28,28022,26829,35309,30530,30715,0
-34,40,-5,27939,26749,35127,30622,30931,0
0,36,3,28049,26670,35236,30408,30776,0
12,21,-12,27939,26670,35309,30469,30776,0
2,-13,5,28049,26829,35127,30530,30591,0
-1,3,0,27911,26829,35199,30561,30745,0
-8,1,-9,28022,26802,35127,30377,30715,0
-3,15,10,28049,26670,35272,30469,30622,0
-19,0,13,27939,26644,35272,30408,30962,0
-2,1,3,27939,26644,35127,30377,30838,0
22,9,-3,28022,26644,35199,30530,30653,0
-4,15,10,28022,26618,35199,30591,30653,0
1,-4,4,28022,26829,35272,30408,30715,0
-13,9,1,28049,26749,35127,30530,30745,0
11,7,-2,27911,26723,35018,30408,30653,0
-5,16,-5,27856,26644,35127,30591,30591,0
-28,-9,-5,27911,26749,35236,30591,30776,0
-7,-7,-2,27911,26829,34982,30530,30900,0
-12,-58,-3,27856,26776,35272,30347,30653,0
-9,-96,22,27939,26618,35272,30653,30869,0
-46,-147,12,28105,26723,35018,30469,30838,0
-117,-187,0,28022,26723,34982,30499,30900,0
-79,-143,37,28133,26618,35018,30591,30653,0
-40,-169,46,28133,26670,35018,30408,30653,0
35,-125,32,28161,26776,35055,30591,30838,0
45,-9,33,28022,26618,35127,30408,30715,0
54,-26,42,28077,26618,35199,30469,30715,0
60,8,-18,28133,26670,35199,30469,30838,0
-8,66,-16,28049,26723,35272,30469,30653,0
141,190,-70,28049,26723,35091,30591,30838,0
121,210,-85,28133,26723,35055,30347,30499,0
76,234,-68,28049,26723,35163,30347,30622,0
130,227,-97,28077,26723,35163,30591,30745,0
115,92,-65,28161,26566,35018,30530,30591,0
26,-3,8,28049,26618,35127,30408,30745,0
-25,-10,-38,27994,26749,34982,30347,30745,0
-65,-85,29,28049,26723,35091,30469,30684,0
-73,-49,29,28133,26723,34982,30591,30745,0
-57,-20,31,28133,26618,35055,30622,30807,0
-24,-19,8,28133,26566,34982,30438,30591,0
24,24,7,27966,26697,34982,30347,30838,0
13,-22,-14,28049,26644,34910,30591,30838,0
25,-4,-9,28077,26618,34946,30530,30715,0
8,-5,-5,27966,26776,35236,30591,30591,0
14,6,-11,27966,26566,35018,30591,30499,0
-8,29,-7,28022,26618,35127,30499,30561,0
4,20,-4,28022,26618,34982,30347,30591,0
6,-4,22,27966,26644,35127,30317,30776,0
-2,-1,-7,28077,26723,35091,30317,30715,0
-6,-12,3,28022,26697,35199,30377,30530,0
6,-14,1,28049,26723,35127,30347,30807,0
45,-16,1,28049,26723,35163,30469,30807,0
16,13,1,28077,26749,35127,30347,30745,0
1,-15,5,28161,26670,34910,30256,30530,0
-8,11,16,28022,26723,34874,30530,30776,0
6,-10,-9,28161,26723,34946,30530,30715,0
20,15,-10,28049,26618,35127,30530,30715,0
3,-19,-6,27939,26566,34982,30469,30653,0
1,11,-19,27939,26697,34839,30530,30807,0
1,27,-19,28077,26644,35018,30469,30745,0
-15,12,6,27939,26618,35127,30469,30715,0
-20,2,12,28161,26539,34910,30347,30622,0
-5,0,-1,27939,26592,34946,30469,30684,0
-4,15,-5,28049,26566,35091,30530,30745,0
-7,-3,-1,28133,26618,34946,30256,30715,0
-13,18,2,28022,26592,34910,30499,30438,0
-22,9,5,28077,26566,35127,30561,30469,0
-28,-3,12,27939,26566,35163,30530,30653,0
-19,6,7,27939,26566,34982,30408,30469,0
-23,1,-10,28105,26566,35055,30530,30469,0
7,-2,-6,28105,26566,34910,30377,30745,0
-33,-3,5,27966,26723,34874,30438,30715,0
-7,8,3,27966,26513,34982,30256,30561,0
9,2,-3,28133,26566,34839,30408,30469,0
-11,2,0,27994,26723,34982,30499,30715,0
-30,7,9,27966,26644,34839,30256,30745,0
-22,9,7,27939,26670,34839,30256,30715,0
-6,6,9,28133,26644,34839,30226,30530,0
5,-7,-5,28049,26644,35163,30377,30499,0
61,13,-6,28022,26566,35127,30347,30745,0
-19,-11,3,28105,26513,35055,30256,30499,0
-21,14,-4,27911,26513,34982,30377,30776,0
-8,11,0,27939,26566,35018,30499,30684,0
13,-10,-3,27939,26566,35127,30408,30469,0
14,-9,-5,27883,26592,35127,30226,30499,0
-26,-21,8,27911,26539,35055,30317,30561,0
16,-30,24,27856,26566,34839,30256,30469,0
8,-1,-12,27939,26644,34803,30499,30684,0
10,7,-13,27856,26697,34839,30317,30684,0
5,-7,11,27856,26487,34982,30653,30807,0
1,11,-3,27911,26513,34839,30469,30438,0
-9,4,10,28022,26618,34910,30438,30745,0
-7,3,7,27883,26513,35055,30469,30745,0
8,-15,0,27911,26644,35018,30469,30653,0
1,11,23,27994,26670,34839,30226,30438,0
10,-79,-92,27966,26513,35018,30408,30469,0
-55,107,142,28049,26644,34839,30499,30438,0
62,16,-31,27911,26566,35091,30256,30653,0
20,4,-13,27939,26644,34910,30286,30469,0
-36,-66,-40,27911,26644,34839,30408,30715,0
-11,31,-52,27911,26618,34839,30256,30469,0
25,22,-36,27828,26539,34910,30408,30499,0
27,-43,-11,27856,26435,34839,30195,30622,0
13,-6,14,27994,26670,35018,30347,30530,0
7,-16,13,28022,26618,34767,30408,30715,0
15,-33,9,27828,26618,34982,30165,30715,0
7,36,-5,28022,26592,34982,30469,30499,0
10,11,-14,23777,16173,13538,13081,12254,1
-5,-15,-3,23870,16206,13566,13095,12215,1
2,-9,-20,23824,16173,13552,13081,12228,1
-9,9,12,23800,16093,13566,13081,12267,1
-15,-11,6,23777,16109,13622,13081,12202,1
4,-7,-15,23847,16173,13566,13177,12228,1
28,23,-12,23847,16206,13566,13177,12267,1
12,-24,-21,23754,16109,13650,13191,12176,1
6,18,25,23847,16157,13594,13191,12228,1
0,-3,-1,23754,16189,13622,13177,12280,1
3,-3,7,23847,16173,13580,13109,12202,1
4,5,0,23754,16109,13566,13095,12215,1
-13,3,2,23754,16093,13622,13095,12241,1
13,14,14,23707,16173,13636,13136,12267,1
-14,-11,3,23684,16173,13636,13095,12228,1
-3,72,41,23684,16093,13665,13122,12254,1
-359,309,711,23754,16157,13566,13122,12320,1
-205,258,515,23661,16141,13650,13095,12280,1
-106,156,171,23499,16125,13566,13068,12333,1
-83,47,63,23431,16125,13608,13177,12320,1
-36,26,10,23522,16222,13538,13081,12346,1
0,3,-55,23454,16125,13622,13068,12215,1
11,-45,-188,23499,16157,13622,13068,12163,1
-3,-27,-84,23569,16093,13594,13136,12112,1
18,15,-16,23592,16141,13594,13068,12124,1
-32,2,-18,23592,16109,13594,13081,12112,1
49,-5,-62,23638,16109,13566,13177,12086,1
8,0,4,23569,16093,13608,13109,12060,1
-62,77,139,23522,16125,13566,13177,12112,1
-569,479,873,23499,16173,13538,13191,12021,1
-80,221,331,23408,16093,13594,13095,11957,1
-77,18,46,23431,16109,13594,13150,11906,1
29,149,46,23477,16093,13524,13122,11944,1
74,236,-37,23522,16125,13622,13054,11957,1
112,43,-46,23477,16173,13665,13027,11957,1
43,179,-153,23339,16109,13679,13013,11932,1
-22,-51,-44,23431,16157,13622,13027,11868,1
5,-11,-28,23248,16173,13863,13027,11932,1
-17,-72,-97,23271,16157,13906,12999,11855,1
37,-47,-69,23385,16076,13921,13013,11906,1
-7,-6,0,23294,16109,13892,13068,11906,1
-58,-49,-2,23339,16157,13906,13027,11817,1
-37,-64,-23,23431,16157,14021,13027,11906,1
53,-6,-16,23569,16157,13978,13068,11855,1
2,14,2,23661,16093,13964,13013,11868,1
-20,-19,-2,23684,16173,13992,12999,11817,1
15,9,-2,23638,16125,13906,13013,11855,1
10,-7,-32,23522,16109,13935,13013,11893,1
15,-8,-57,23522,16109,13849,13095,11792,1
49,-6,-106,23499,16157,13863,13013,11817,1
0,-23,-20,23569,16157,13835,13109,11855,1
-24,-5,-17,23454,16173,13863,13040,11804,1
-2,-25,-15,23454,16093,13806,13027,11868,1
-5,-27,-20,23454,16157,13792,13122,11906,1
-17,-13,-3,23477,16157,13792,13027,11842,1
-1,-4,10,23431,16157,13679,13122,11868,1
7,-55,-50,23477,16093,13721,13068,11893,1
18,-7,-20,23477,16125,13735,13081,11817,1
6,-22,-19,23499,16125,13679,13040,11855,1
19,-33,-35,23431,16189,13735,13068,11804,1
9,-2,21,23477,16157,13679,13109,11779,1
-6,-3,-34,23454,16173,13721,13095,11817,1
3,-47,77,23522,16109,13665,13122,11817,1
33,11,-24,23477,16173,13679,13068,11855,1
-19,-4,5,23522,16125,13707,13122,11817,1
12,10,-1,23499,16093,13749,13122,11804,1
-19,0,-8,23477,16093,13679,13136,11868,1
-1,5,33,23385,16093,13693,13122,11804,1
17,4,-9,23454,16109,13749,13027,11804,1
9,13,5,23477,16109,13693,13027,11855,1
-4,-19,8,23385,16222,13679,13122,11830,1
12,4,-9,23477,16109,13735,13122,11792,1
-8,-2,-11,23431,16093,13650,13054,11779,1
10,10,6,23362,16173,13721,13122,11868,1
2,-13,-6,23385,16093,13650,13095,11868,1
4,-7,-15,23294,16109,13636,13109,11779,1
10,10,-36,23294,16173,13650,13013,11792,1
4,8,3,23431,16109,13721,13013,11881,1
20,-2,-12,23385,16109,13665,13040,11804,1
0,7,-18,23431,16109,13693,13068,11804,1
41,-4,-21,23431,16173,13679,13122,11817,1
99,6,38,23431,16157,13679,12999,11830,1
224,-50,-104,23569,16157,13622,12959,12009,1
609,-622,-650,23964,16157,13679,13040,12320,1
741,-593,-1091,24702,16173,13482,12905,12176,1
328,-282,-570,25192,16352,13398,12905,12099,1
309,-97,-402,25365,16516,13301,12905,12124,1
1293,-229,-1674,25793,16549,13246,12905,12060,1
2373,-139,-2429,26935,16565,13343,12905,12163,1
660,109,-981,27554,16882,13343,12878,12086,1
104,-55,-260,27391,16882,13510,12810,12112,1
170,19,-241,27256,16949,13679,12810,12073,1
-29,-56,-41,27148,17634,13921,12905,12073,1
63,-118,-142,26202,20275,14621,12864,12073,1
127,-123,-185,25490,21395,15119,12864,12060,1
104,-84,-61,24995,21882,15584,12891,12124,1
51,11,-55,25068,21989,15584,12972,12009,1
0,-50,-31,25142,22401,15773,12999,12021,1
-46,-72,-1,24799,22118,15964,12959,12124,1
-37,-24,-3,24751,21903,16028,12972,12124,1
-2,6,3,24727,21839,15980,12999,12112,1
-110,-31,57,24606,21584,15805,13027,12137,1
-106,-41,36,24582,21584,15837,12959,12073,1
-741,-55,702,24775,21416,15726,12918,12073,1
-258,65,263,24824,21416,15741,13013,12073,1
56,97,-37,24995,21416,15710,13013,11983,1
-19,-21,-21,25142,21416,15600,12986,12047,1
-37,-6,37,25490,21521,15678,13027,12086,1
-26,16,14,25390,21500,15663,12918,12086,1
-11,-15,7,25793,21375,15647,13013,12009,1
-20,8,1,25616,21479,15584,12999,12009,1
-7,-7,-26,25691,21458,15647,12932,11996,1
-16,12,8,26124,21437,15568,12986,12073,1
-5,-23,4,26513,21500,15584,13013,12009,1
-14,-10,-7,26305,21500,15584,13013,12009,1
10,-23,-15,26228,21458,15553,13027,11983,1
-2,4,-56,26176,21395,15553,12959,12034,1
-2,-28,5,26202,21416,15537,13027,12021,1
-11,-9,-12,26461,21542,15521,13040,12060,1
0,-4,17,28414,22096,15553,12959,12009,1
-3,-19,-3,28812,22335,15506,12959,12009,1
-12,-9,-8,28840,22226,15412,13068,11970,1
19,3,-2,28726,22226,15521,12972,12009,1
16,12,-19,28640,22140,15521,12972,12073,1
14,22,9,28329,22075,15490,13068,12047,1
6,-11,-15,28301,21924,15537,13013,12060,1
0,6,-9,28133,21967,15475,13013,11970,1
-20,-9,-7,27911,21903,15584,12959,11983,1
4,4,3,28049,21967,15521,12959,12034,1
19,52,-24,27883,21882,15537,13068,12060,1
17,-19,17,27939,21989,15506,12959,12009,1
7,6,-3,28301,21882,15584,13068,12060,1
22,32,4,28189,21882,15490,12959,12034,1
19,48,-3,28498,22053,15521,13040,12060,1
-13,-16,-12,28498,21989,15568,12972,12060,1
29,3,-5,28442,21967,15537,13027,11983,1
-20,-8,11,28105,21989,15663,13068,12047,1
68,6,-17,28022,21818,15615,13040,12009,1
-46,-43,14,27911,21733,15537,12945,12073,1
-40,-21,-9,27828,21733,15412,12959,12021,1
43,-15,17,27966,21733,15506,13013,11957,1
92,-14,12,27939,21627,15443,13027,11983,1
59,0,-20,27773,21627,15490,13054,12060,1
75,-36,-15,27966,21669,15397,13013,12034,1
575,24,-263,28105,21627,15397,12986,12060,1
587,-52,-334,28077,21627,15475,13095,12851,1
1009,-180,-832,28414,21584,15319,13357,13580,1
897,-18,-717,28245,21437,15150,13749,13935,1
410,128,-354,28022,21627,15119,13806,13978,1
-59,51,-115,27609,21521,15135,13849,13707,1
-64,-56,-88,27202,21458,15119,13849,13636,1
20,-54,-87,27068,21521,15211,13735,13679,1
-18,-11,-4,26618,21395,15104,13835,13622,1
-10,-34,-29,25691,21479,15119,13764,13679,1
65,12,-86,25490,21416,15211,13735,13679,1
-35,-35,-16,25291,21354,15196,13679,13538,1
20,31,-45,25216,21395,15273,13693,13566,1
120,-31,-101,25142,21395,15211,13693,13650,1
169,29,-133,25291,21479,15181,13792,13580,1
227,-11,-212,25216,21375,15273,13693,13622,1
271,-74,-238,25093,21395,15273,13778,13552,1
283,-1,-255,24970,21395,15227,13679,13468,1
274,-51,-243,24751,21479,15273,13792,13566,1
204,-49,-173,24630,21500,15304,13735,13510,1
157,-11,-137,24438,21395,15196,13721,13468,1
79,-34,-135,24223,21395,15350,13636,13510,1
-15,-28,-40,23987,21458,15304,13735,13524,1
29,-47,-23,23917,21416,15428,13764,13524,1
16,1,-28,23894,21500,15335,13735,13454,1
-4,66,-21,23917,21395,15288,13665,13510,1
-113,55,-28,23661,21416,15242,13735,13454,1
-59,69,0,23522,21312,15196,13792,13454,1
-39,131,-1,23777,21146,15165,13792,13371,1
-36,79,-13,23894,20940,15242,13650,13454,1
-40,15,-19,24366,20656,15181,13764,13343,1
-13,70,-22,25019,20395,15104,13806,13426,1
-112,232,38,25142,20315,15058,13806,13287,1
-29,27,1,25316,20058,15058,13906,13287,1
-16,0,-1,25316,19689,15089,13849,13246,1
-7,14,-28,25490,19650,15104,13792,13287,1
6,-16,3,25316,19612,15028,13935,13232,1
-25,2,12,25415,19382,15089,13921,13260,1
-50,-6,-22,25291,19439,14982,13906,13191,1
-30,18,10,25142,19401,14997,13792,13177,1
-26,-34,-32,24995,19306,15058,13921,13122,1
31,-9,-31,24897,19249,15089,13821,13054,1
17,3,-13,24799,19268,15119,13921,13013,1
38,-14,-37,24678,19155,15104,13778,13027,1
-6,-8,15,24702,19118,14997,13806,13068,1
-28,-10,-10,24630,19099,15074,13906,13013,1
10,-12,-4,24678,19080,15119,13849,12959,1
-15,-13,1,24775,19099,15028,13821,13013,1
6,-12,-4,24727,19118,15043,13806,12918,1
12,-9,-22,24606,19043,15058,13849,12999,1
-12,-14,-3,24630,19155,15104,13906,12905,1
6,-1,-3,24751,19024,15135,13906,12959,1
42,23,-13,24751,19024,15043,13764,12878,1
20,-8,19,24558,19099,15104,13764,12999,1
-12,-30,14,24702,19024,15043,13806,13013,1
61,22,-14,24606,19080,15089,13707,12851,1
-8,-5,42,24486,19099,14952,13287,12703,1
-16,7,30,24438,19080,14681,13068,12649,1
15,-30,-47,24438,19024,14093,12972,12716,1
-13,21,10,24438,19024,13622,12783,12703,1
-11,-134,14,24342,19043,13343,12743,12716,1
22,-30,-20,24247,18949,13384,12716,12570,1
69,16,-7,24247,18931,13218,12743,12517,1
72,35,-16,24414,18968,13232,12583,12424,1
6,-7,12,24462,18987,13027,12649,12372,1
29,-23,-32,24414,18931,13068,12583,12267,1
49,1,-11,24414,18968,13122,12530,12215,1
3,5,-22,24414,18894,12986,12490,12176,1
2,9,-4,24318,19005,12959,12490,12202,1
-26,10,-12,24271,18931,12945,12477,12163,1
-27,-49,15,24318,18894,12918,12424,12112,1
30,-46,11,24271,18875,12959,12424,12086,1
68,20,-11,24152,18912,12972,12451,12137,1
-7,5,-25,24247,18894,13081,12556,12163,1
-40,-29,-18,24129,18875,13027,12596,12112,1
-66,4,-6,24034,18857,13122,12636,12202,1
-3,-14,-12,24034,18820,13027,12583,12086,1
5,32,0,24034,18801,13122,12530,12137,1
5,8,-6,23870,18783,13109,12636,12124,1
-4,-26,33,23754,18508,13109,12690,12320,1
132,113,-11,23754,18526,13027,12649,12583,1
0,-9,-7,23592,18471,13081,12649,12583,1
-114,54,-45,23730,18599,13027,12610,12451,1
74,8,14,23271,18581,13027,12610,12411,1
233,-54,-122,23022,18453,13191,12703,12477,1
215,85,22,22444,18236,13329,12878,12504,1
-120,65,-52,21606,18057,13510,12959,12438,1
10,-31,-105,21354,18022,13693,12918,12504,1
64,41,-134,21967,17792,13749,13013,12610,1
73,261,-205,22205,17774,13964,13218,12703,1
-9,186,-215,22313,17845,13978,13246,12743,1
-67,135,-86,22248,17634,14108,13371,12703,1
-294,-145,660,21754,17461,14326,13371,12810,1
-88,127,-89,21818,17426,14370,13454,12837,1
-26,-38,124,21648,17547,14326,13315,12824,1
-291,-121,-77,20981,17495,13935,13122,12504,1
166,295,-124,20676,17669,13205,12743,12490,1
203,117,-41,20636,17792,13191,12596,12346,1
29,69,-67,20636,17739,13205,12477,12073,1
81,-33,-181,20899,17722,13122,12228,11766,1
143,53,14,20920,17739,13122,12215,11590,1
141,115,10,21125,17704,13232,12189,11565,1
45,-7,-58,20961,17704,13191,12228,11653,1
48,122,-43,20981,17774,13205,12320,11615,1
-20,23,-162,21229,17704,13150,12189,11678,1
-44,5,-65,21395,17739,13136,12267,11716,1
85,-163,151,21312,17652,13177,12163,11665,1
24,-64,69,21375,17652,13287,12267,11628,1
73,28,-35,21458,17669,13287,12189,11703,1
7,34,33,21479,17600,13315,12477,11703,1
-10,-62,48,21521,17704,13510,13636,11919,1
-25,-11,-22,21458,17722,13792,14050,11868,1
8,36,-8,21584,17722,13849,14326,12112,1
-33,8,9,21458,17722,13935,14151,12124,1
-38,21,-48,21479,17704,13964,14021,12021,1
16,11,-28,21312,17704,14036,13468,11919,1
-25,-75,34,21375,17722,14195,13301,11855,1
-37,20,22,21333,17704,14166,13232,11893,1
23,-11,-40,21395,17722,14151,13191,11868,1
-8,19,20,21208,17774,14195,13191,11855,1
3,35,-102,21229,17704,14036,13136,11855,1
24,-42,16,21229,17652,13906,13068,11728,1
23,-12,-64,21105,17652,13821,13054,11779,1
7,-70,-10,21146,17669,13679,13027,11817,1
18,-5,50,21064,17809,13566,12986,11716,1
190,144,-32,21043,17792,13260,12783,11868,1
5,-70,-31,21167,17774,12945,12596,11855,1
62,53,34,21208,17704,12959,12438,11855,1
-21,-40,-63,21167,17739,12918,12424,11855,1
-3,-12,11,21043,17669,12891,12530,11842,1
-16,-107,28,21167,17652,12851,12490,11804,1
5,-228,153,21146,17739,12810,12451,11804,1
90,-117,75,21375,17809,12810,12451,11804,1
-1,12,12,22335,18672,12905,12596,11957,1
-56,-62,-51,22532,18949,13027,12824,11983,1
3,30,36,22466,18783,12972,12783,12163,1
-114,-39,1,22444,18709,12959,12797,12215,1
-100,28,-9,22401,18635,12959,12837,12047,1
-356,-223,-326,22161,18617,13040,12743,12034,1
-160,-9,-253,22270,18709,13040,12770,12009,1
98,53,-86,22270,18709,12851,12797,12034,1
-172,-166,31,22335,18635,12918,12690,12021,1
-48,163,-94,22313,18635,12878,12690,11957,1
-98,-24,88,22379,18709,12783,12703,12021,1
-78,-110,-92,22423,18635,12851,12756,12009,1
13,-121,206,22510,18599,12783,12703,11919,1
3,-106,50,22379,18562,12864,12663,12021,1
26,-19,38,22488,18599,12905,12649,12021,1
16,-2,67,22379,18526,12905,12756,12009,1
-65,26,10,22423,18581,12824,12743,11932,1
-78,-15,3,22313,18526,12824,12663,12009,1
-36,1,-18,22510,18581,12837,12730,11970,1
-86,39,27,22599,18562,12905,12690,11970,1
-41,54,24,22621,18635,12864,12743,12009,1
-62,-38,16,22798,18617,12851,12730,12021,1
-39,39,12,22754,18635,12824,12636,12060,1
26,-26,-17,22599,18654,12797,12716,11932,1
61,-123,-6,22887,18654,12851,12743,11932,1
28,-56,3,22798,18672,12756,12703,12009,1
73,-13,2,22955,18709,12810,12649,12021,1
37,-9,-6,22910,18857,12824,12636,11970,1
65,47,-28,23362,19458,12851,12703,11919,1
31,83,-27,23477,19746,12864,12636,11842,1
2,3,-30,23477,19766,12932,12649,11855,1
20,-7,14,23431,19535,12932,12756,11881,1
